id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path
523781,Words on Bathroom Walls,en,2020-08-21,7.8,598,31.296,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.","18,10749",False,/q7z2kKGeAfkKQx6cmb4pFcEEkME.jpg,/mMICdcRBxiEUUpdAFCYRezE3Dy5.jpg
604362,Hitman: Agent Jun,ko,2020-01-22,7.3,62,30.968,A failing webtoon artist finds he's drawn a target on his own back after publishing a story containing real secrets from his former life as a superspy.,"28,35",False,/jgj73WS5IJq8OCGNZJUBGV6mkkK.jpg,/dAt3nolyXLEEuXiIXZwv1iikbcA.jpg
728754,Stand by Me Doraemon 2,ja,2020-11-20,7.6,203,30.852,"Nobita travels to the future to show his beloved grandma his bride, but adult Nobita has fled his own wedding.","16,10751,878,12",False,/fStC0dSCRQslE9NzXa36EyOom81.jpg,/vBv8iOFPLnXmtELUjcFc7OKHsR4.jpg
740985,Borat Subsequent Moviefilm,en,2020-10-23,6.5,2512,30.843,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",35,False,/hbrXbVoE0NuA1ORoSGGYNASagrl.jpg,/3L1Ml5RWjFVfVq3rQENvgFymT0U.jpg
728142,Nowhere Special,en,2020-09-10,7.152,161,30.836,"John, a 35-year-old window cleaner, has dedicated his life to bringing up his 4-year-old son, Michael, after the child's mother left them soon after giving birth. When John is given only a few months left to live, he attempts to find a new, perfect family for Michael, determined to shield him from the terrible reality of the situation.",18,False,/wSCygJhMGT7cErw2MpbQ6ACohTl.jpg,/mtDRzvs6CGH164aYQ9AnlRGXAuw.jpg
597219,The Half of It,en,2020-05-01,7.1,1482,30.621,"Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl.","35,10749,18",False,/adT5m8DcfHUSbHVFe8JQLq6iHOK.jpg,/jC1PNXGET1ZZQyrJvdFhPfXdPP1.jpg
606625,Follow Me,en,2020-07-03,6.277,494,30.281,"A social media personality travels with his friends to Moscow to capture new content for his successful vlog. Always pushing the limits and catering to a growing audience, they enter a cold world of mystery, excess, and danger. When the lines between real life and social media are blurred, the group must fight to escape, and survive.","27,53",False,/uz22R8kBpIaUC8pkOKZm7jZfLGN.jpg,/glwOyoD0Pzxzyb3l7nELEgjSjQ8.jpg
664767,Mortal Kombat Legends: Scorpion's Revenge,en,2020-04-12,8.1,1371,30.146,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.","16,28,14",False,/vw3zNfzvnVNF7nIjpiEgcdznfeC.jpg,/4VlXER3FImHeFuUjBShFamhIp9M.jpg
623491,The Babysitter: Killer Queen,en,2020-09-10,6.35,1626,30.145,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.","35,27",False,/naUJGskMlDg2HZ0FhsaMG5xPF2K.jpg,/imy1OoT1xddt2kqw6hhc4v01e8i.jpg
497582,Enola Holmes,en,2020-09-23,7.273,5990,30.057,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.","12,9648,80",False,/kMe4TKMDNXTKptQPAdOF0oZHq3V.jpg,/riYInlsq2kf1AWoGm80JQW5dLKp.jpg
596161,Let Him Go,en,2020-11-05,6.8,660,29.803,"Following the loss of their son, a retired sheriff and his wife leave their Montana ranch to rescue their young grandson from the clutches of a dangerous family living off the grid in the Dakotas.","53,80,37",False,/ZLD4pjmMLt9I3t1a7SFJBekIh1.jpg,/EsLZoT8oHhQlGd1QpdbnvnwTzO.jpg
520318,Fatima,en,2020-08-13,7.3,178,29.655,"In 1917, outside the parish of Fátima, Portugal, a 10-year-old girl and her two younger cousins witness multiple visitations of the Virgin Mary, who tells them that only prayer and suffering will bring an end to World War I.  As secularist government officials and Church leaders try to force the children to recant their story, word of the sighting spreads across the country, inspiring religious pilgrims to flock to the site in hopes of witnessing a miracle..",18,False,/jrsB8tChsAFTQilhsS8fxNTuear.jpg,/lfA46pZbk4kxIaQvHyBPq0KH84Q.jpg
587792,Palm Springs,en,2020-07-10,7.3,3080,29.465,"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.","35,10749,878",False,/d7JUXVvjvVCXWs1mlpyO5ESdWdT.jpg,/yf5IuMW6GHghu39kxA0oFx7Bxmj.jpg
693158,Proximity,en,2020-05-15,6.6,303,29.321,A young NASA JPL scientist is abducted by extraterrestrials but when no one believes his story he becomes obsessed with finding proof which leads him on a journey of discovery.,"878,18",False,/jm2kJQZRmYRzHJzB07oOOVDiQD1.jpg,/nto7dx8vmqESDU484huGoSt4o48.jpg
546121,Run,en,2020-11-20,7.256,2545,29.078,"Chloe, a teenager who is confined to a wheelchair, is homeschooled by her mother, Diane. Chloe soon becomes suspicious of her mother and begins to suspect that she may be harboring a dark secret.","53,27,18",False,/rLchzndbDRy41J9X363pMePbV5x.jpg,/ilHG4EayOVoYeKqslspY3pR4wzC.jpg
592279,Kalashnikov AK-47,ru,2020-02-20,7.4,292,29.037,"Tank commander Kalashnikov is severely injured in battle in 1941. The accident leaves him incapacitated and unable to return to the front line. While recovering in the hospital he begins creating the initial sketches of what will become one of the world’s most legendary weapons. A self-taught inventor, Mikhail Kalashnikov, is only 29 when he develops the now iconic assault riffle — the AK-47.","10752,36,18",False,/dUasP5TGFk1dhTgtNhk5uLRPRx6.jpg,/ApfjrFsGunqLo5MKYGtFMTSTaMq.jpg
628917,An American Pickle,en,2020-07-26,5.7,488,28.872,"An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern day Brooklyn. He learns his only surviving relative is his great grandson, a computer coder who he can’t connect with.","35,18",False,/3H1yUIL1KxIuIMRwNMSL9cvifby.jpg,/8ziUp2q71vCmMgYY2MRCwI3mSs5.jpg
615665,Holidate,en,2020-10-27,7.022,2159,28.51,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.","35,10749",False,/8veOfB9RbSzFki0Rq3IQIGsFfhC.jpg,/oXCLSlCRWWHsSSwLJSVIC0DDWsE.jpg
618344,Justice League Dark: Apokolips War,en,2020-05-05,8.2,1451,28.484,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.","16,28,878",False,/sQkRiQo3nLrQYMXZodDjNUJKHZV.jpg,/c01Y4suApJ1Wic2xLmaq1QYcfoZ.jpg
717634,Girl,en,2020-12-11,6.1,213,28.47,"A young woman returns to her small hometown intent on killing her abusive father only to discover someone murdered him the day before. As the girl searches for answers, she uncovers a family legacy more dangerous than she'd imagined.",53,False,/17ju88cCKGVpE06dl5XPxOH3mom.jpg,/xsi8n1TVWwCq5XmID3ia0lIfTUG.jpg
625568,Unhinged,en,2020-07-16,6.446,2259,28.43,"Rachel is a divorced single mother whose bad day gets even worse. She's running late to drop her son off at school when she honks her horn impatiently at a fellow driver during rush-hour traffic. After an exchange of words, she soon realizes that the mysterious man is following her and her young son in his truck. A case of road rage quickly escalates, at horrifyingly psychotic proportions, into full-blown terror as Rachel discovers the psychopath's sinister plan for revenge. He is single-mindedly determined to teach her a deadly lesson.","28,53,27",False,/wXk9y36eTmNl6XwEuOfw6yNNClr.jpg,/xfIcONZO4AiWpzm3jEpbR4llzVX.jpg
770156,Lucy Shimmers and the Prince of Peace,en,2020-10-19,8.418,269,28.218,Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,"18,10751",False,/7KR1nKGaYqPuFBnqP7XBIX0DZlR.jpg,/yfnJ5qIYx7q33fY4jqv9Pu95RSg.jpg
602654,Horizon Line,en,2020-10-29,5.6,372,28.125,A couple flying on a small plane to attend a tropical island wedding must fight for their lives after their pilot suffers a heart attack.,"53,12",False,/2KX79ljurDq6bBXcyoQLROVxkU8.jpg,/vWGkIHeCLw9wWvPXnPTOM9d5GiK.jpg
719128,Idol Sex: LA Korean Women,ko,2020-06-18,1.0,1,28.122,Typhoon and Taeyang brothers are sharing. The visitor today is Jessica from LA. Applying for an idol audition is her purpose. She is so cheerful and open to the burden. The fatal temptation of a strange woman who appeared one day and the fate of the brothers shaking in front of her.,"10749,18",False,/l43EojpserDawd4VUP6m1xoKyxu.jpg,/d6HcmOCX204Cc1HK6czTGEKD7UJ.jpg
